Comment,Designator,Footprint,LCSC Part #
0.1uF,C1,C0402,
1k,R3,R0402,
4PIN,J1 J2,1X04_1MM_RA,C145956
10k,R1 R2 R4 R5 R6 R7 R8 R9,R0402,
22uF,C2 C3,C0805,C45783
GREEEN,PWR,CHIPLED_0603,
MCP23017T-E_SO,IC1,SOIC127P1030X265-28N,C629440
